ipo_date,ticker,company_name,offer_price,Current,first_day_return_pct,scrape_year,underpricing,first_day_close,sector,industry,exchange,risk_factors_path,mda_path,full_text_path
2022-11-10,SNAL,"Snail, Inc.",5.0,$0.59,-87.49,2022,-0.8748999999999999,0.6255000000000005,,,,,,
2022-10-26,MBLY,Mobileye Global Inc.,21.0,$9.16,-56.05,2022,-0.5605,9.2295,,,,,,
2022-10-20,PRME,"Prime Medicine, Inc.",17.0,$3.85,-78.24,2022,-0.7824,3.6992,,,,,,
2022-10-14,HUDA,Hudson Acquisition I Corp.,10.0,$12.55,25.5,2022,0.255,12.55,,,,,,
2022-10-14,TENK,TenX Keane Acquisition,10.0,$41.00,305.0,2022,3.05,40.5,,,,,,
2022-10-13,SVII,Spring Valley Acquisition Corp. II,10.0,$12.70,27.0,2022,0.27,12.7,,,,,,
2022-10-04,AQU,Aquaron Acquisition Corp.,10.0,$11.68,16.8,2022,0.168,11.68,,,,,,
2022-09-30,DMYY,"dMY Squared Technology Group, Inc.",10.0,$12.16,24.4,2022,0.244,12.44,,,,,,
2022-09-30,LASE,Laser Photonics Corporation,5.0,$0.80,-80.51,2022,-0.8051,0.9744999999999998,,,,,,
2022-09-30,QOMO,Qomolangma Acquisition Corp.,10.0,$11.45,14.5,2022,0.145,11.45,,,,,,
2022-09-27,NXU,"Nxu, Inc.",27.5,$2.45,-91.09,2022,-0.9109,2.4502499999999987,,,,,,
2022-09-20,GLST,"Global Star Acquisition, Inc.",10.0,$6.56,-34.4,2022,-0.344,6.5600000000000005,,,,,,
2022-09-16,NXL,"Nexalin Technology, Inc.",4.15,$0.43,-89.74,2022,-0.8974,0.4257900000000001,,,,,,
2022-09-15,CRBG,"Corebridge Financial, Inc.",21.0,$26.63,25.14,2022,0.2514,26.279400000000003,,,,,,
2022-09-15,THRD,"Third Harmonic Bio, Inc.",17.0,$5.38,-68.35,2022,-0.6835,5.3805,,,,,,
2022-09-13,WLDS,Wearable Devices Ltd.,4.25,$1.14,-72.47,2022,-0.7247,1.170025,,,,,,
2022-09-09,EFHT,EF Hutton Acquisition Corporation I,10.0,-,,2022,,,,,,,,
2022-09-09,VSTD,Vestand Inc.,,$0.45,,2022,,,,,,,,
2022-09-01,BIAF,"bioAffinity Technologies, Inc.",6.13,$2.17,-63.62,2022,-0.6362,2.230094,,,,,,
2022-08-31,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",8.13,$1.03,-87.33,2022,-0.8733,1.0300710000000004,,,,,,
2022-08-30,HPCO,"Hempacco Co., Inc.",6.0,-,,2022,,,,,,,,
2022-08-26,JZ,Jianzhi Education Technology Group Company Limited,5.0,$0.86,-81.36,2022,-0.8136,0.932,,,,,,
2022-08-26,NEXR,Nexera Technologies Ltd,,$1.91,,2022,,,,,,,,
2022-08-26,ONFO,"Onfolio Holdings, Inc.",5.0,$1.34,-73.6,2022,-0.736,1.32,,,,,,
2022-08-26,PXMD,"PaxMedica, Inc.",5.25,$0.08,-98.48,2022,-0.9848,0.0797999999999999,,,,,,
2022-08-25,MOB,Mobilicom Limited,4.13,$6.27,42.13,2022,0.4213,5.869969,,,,,,
2022-08-23,STBX,Starbox Group Holdings Ltd.,4.0,$2.11,-47.25,2022,-0.4725,2.1100000000000003,,,,,,
2022-08-18,GCT,GigaCloud Technology Inc.,12.25,$44.37,282.53,2022,2.8253,46.859925,,,,,,
2022-08-15,LUCY,"Lucyd, Inc",7.5,$1.05,-86.0,2022,-0.86,1.05,,,,,,
2022-08-12,CHG,CorpHousing Group Inc.,4.0,$1.32,,2022,,,,,,,,
2022-08-12,FRZA,"Forza X1, Inc.",5.0,$0.26,-94.8,2022,-0.948,0.2600000000000002,,,,,,
2022-08-12,REBN,"Reborn Coffee, Inc.",5.0,$2.48,-49.2,2022,-0.492,2.54,,,,,,
2022-08-11,HMAC,Hainan Manaslu Acquisition Corp.,10.0,$5.85,-41.5,2022,-0.415,5.85,,,,,,
2022-08-11,TGL,Treasure Global Inc.,4.0,$4.11,6.5,2022,0.065,4.26,,,,,,
2022-08-10,EMCG,Embrace Change Acquisition Corp.,10.0,$11.00,10.0,2022,0.1,11.0,,,,,,
2022-08-05,MEGL,Magic Empire Global Limited,4.0,$1.21,-70.25,2022,-0.7025,1.19,,,,,,
2022-08-05,PTWO,"Pono Capital Two, Inc.",10.0,$11.00,10.0,2022,0.1,11.0,,,,,,
2022-08-04,MOBV,Mobiv Acquisition Corp,10.0,$5.00,-50.0,2022,-0.5,5.0,,,,,,
2022-08-03,BRSH,Bruush Oral Care Inc.,4.16,-,,2022,,,,,,,,
2022-07-29,MGAM,Mobile Global Esports Inc.,4.0,$0.02,-99.63,2022,-0.9963,0.0148000000000001,,,,,,
2022-07-28,MAIA,"MAIA Biotechnology, Inc.",5.0,$1.26,-74.6,2022,-0.746,1.27,,,,,,
2022-07-21,VRAX,Virax Biolabs Group Limited,5.0,$0.14,-96.81,2022,-0.9681,0.1594999999999996,,,,,,
2022-07-15,HKD,AMTD Digital Inc.,7.8,$1.75,-77.56,2022,-0.7756000000000001,1.7503199999999994,,,,,,
2022-07-13,ILAG,Intelligent Living Application Group Inc.,4.0,$3.90,-2.5,2022,-0.025,3.9,,,,,,
2022-07-12,,Nano Labs Ltd,11.5,$2.13,-80.78,2022,-0.8078,2.2103000000000006,,,,,,
2022-06-28,IE,Ivanhoe Electric Inc.,11.75,$13.65,16.09,2022,0.1609,13.640575,,,,,,
2022-06-24,SKGR,SK Growth Opportunities Corporation,10.0,$12.02,20.2,2022,0.2019999999999999,12.02,,,,,,
2022-06-22,GSUN,Golden Sun Technology Group Limited,4.0,$0.68,-82.72,2022,-0.8271999999999999,0.6912000000000003,,,,,,
2022-06-16,FLFV,Feutune Light Acquisition Corporation,10.0,$2.56,-74.4,2022,-0.7440000000000001,2.5599999999999987,,,,,,
2022-06-15,HSCS,HeartSciences Inc.,4.25,$2.07,-51.77,2022,-0.5177,2.049775,,,,,,
2022-06-15,LYT,Lytus Technologies Holdings PTV. LTD.,4.75,$0.10,-97.93,2022,-0.9793,0.0983249999999997,,,,,,
2022-06-10,ACAC,Acri Capital Acquisition Corporation,10.0,$11.20,12.0,2022,0.12,11.2,,,,,,
2022-06-08,PEV,Phoenix Motor Inc.,7.5,$0.23,-96.93,2022,-0.9693,0.2302499999999996,,,,,,
2022-06-03,SVRE,SaverOne 2014 Ltd.,5.8,$3.85,-33.45,2022,-0.3345,3.8599,,,,,,
2022-06-01,TOP,TOP Financial Group Limited,5.0,$0.80,-84.0,2022,-0.84,0.8000000000000002,,,,,,
2022-05-24,BNRG,Brenmiller Energy Ltd,5.18,$2.99,-42.09,2022,-0.4209,2.999738,,,,,,
2022-05-17,BGXX,Bright Green Corporation,8.0,$0.15,-98.15,2022,-0.9815,0.1479999999999997,,,,,,
2022-05-17,GV,Visionary Holdings Inc.,4.0,$0.20,-94.98,2022,-0.9498,0.2007999999999996,,,,,,
2022-05-17,OKYO,OKYO Pharma Limited,4.0,$1.67,-59.75,2022,-0.5975,1.61,,,,,,
2022-05-13,ACDC,ProFrac Holding Corp.,18.0,$7.24,-59.0,2022,-0.59,7.380000000000001,,,,,,
2022-05-13,ASNS,"Actelis Networks, Inc.",4.0,$0.08,-97.77,2022,-0.9777,0.0891999999999999,,,,,,
2022-05-13,PFHC,ProFrac Holding Corp.,18.0,-,,2022,,,,,,,,
2022-05-13,PNAC,Prime Number Acquisition I Corp.,10.0,-,,2022,,,,,,,,
2022-05-11,HNVR,"Hanover Bancorp, Inc.",21.0,$22.32,6.48,2022,0.0648,22.3608,,,,,,
2022-05-11,MCAC,Monterey Capital Acquisition Corporation,10.0,$3.54,-64.6,2022,-0.6459999999999999,3.540000000000001,,,,,,
2022-05-10,GBBK,Global Blockchain Acquisition Corp.,10.0,$11.50,15.0,2022,0.15,11.5,,,,,,
2022-05-10,IVCA,Investcorp Acquisition Corp.,10.0,$12.00,20.0,2022,0.2,12.0,,,,,,
2022-05-06,BLCO,Bausch + Lomb Corporation,18.0,$16.11,-12.11,2022,-0.1211,15.8202,,,,,,
2022-05-06,PEPG,PepGen Inc.,12.0,$1.69,-87.17,2022,-0.8717,1.5395999999999996,,,,,,
2022-05-06,RENE,Cartesian Growth Corporation II,10.0,$11.75,17.5,2022,0.175,11.75,,,,,,
2022-05-05,EDBL,Edible Garden AG Incorporated,5.0,$0.50,-90.12,2022,-0.9012,0.494,,,,,,
2022-05-04,AUST,Austin Gold Corp.,4.0,$1.40,-64.5,2022,-0.645,1.42,,,,,,
2022-05-03,ASCB,A SPAC II Acquisition Corp.,10.0,$11.19,11.9,2022,0.119,11.19,,,,,,
2022-04-29,BLTE,"Belite Bio, Inc",6.0,$162.77,2587.67,2022,25.8767,161.2602,,,,,,
2022-04-29,HLVX,"HilleVax, Inc.",17.0,$2.09,-87.71,2022,-0.8771,2.0893,,,,,,
2022-04-28,CHEA,Chenghe Acquisition Co.,10.0,$5.58,-44.2,2022,-0.442,5.58,,,,,,
2022-04-28,CLRC,ClimateRock,10.0,$12.00,20.0,2022,0.2,12.0,,,,,,
2022-04-27,OST,"Ostin Technology Group Co., Ltd.",4.0,$1.70,-57.63,2022,-0.5763,1.6948,,,,,,
2022-04-27,TNON,"Tenon Medical, Inc.",5.0,$0.80,-83.9,2022,-0.8390000000000001,0.8049999999999996,,,,,,
2022-04-26,AIMAU,Aimfinity Investment Corp. I,10.0,$17.50,75.0,2022,0.75,17.5,,,,,,
2022-04-22,ACON,"Aclarion, Inc.",4.35,$3.29,-24.14,2022,-0.2414,3.29991,,,,,,
2022-04-22,JCSE,JE Cleantech Holdings Limited,4.0,$1.15,-71.5,2022,-0.715,1.14,,,,,,
2022-04-20,YOTA,Yotta Acquisition Corporation,10.0,$11.18,13.0,2022,0.13,11.3,,,,,,
2022-04-14,STSS,"Sharps Technology, Inc.",4.25,$1.88,-55.77,2022,-0.5577000000000001,1.8797749999999995,,,,,,
2022-04-13,AFAR,Aura FAT Projects Acquisition Corp,10.0,$11.68,16.8,2022,0.168,11.68,,,,,,
2022-04-13,EE,"Excelerate Energy, Inc.",24.0,$33.59,40.67,2022,0.4067,33.7608,,,,,,
2022-04-12,GNS,Genius Group Limited,6.0,$0.31,-94.58,2022,-0.9458,0.3252000000000001,,,,,,
2022-04-07,DECA,Denali Capital Acquisition Corp.,10.0,$11.43,14.3,2022,0.143,11.43,,,,,,
2022-04-01,MSSA,Metal Sky Star Acquisition Corporation,10.0,$11.50,15.0,2022,0.15,11.5,,,,,,
2022-04-01,XPON,Expion360 Inc.,7.0,$0.75,-89.58,2022,-0.8957999999999999,0.7294000000000005,,,,,,
2022-03-31,RVSN,Rail Vision Ltd.,4.13,$7.45,85.23,2022,0.8523000000000001,7.649999,,,,,,
2022-03-31,RWOD,Redwoods Acquisition Corp.,10.0,$2.34,-76.61,2022,-0.7661,2.339,,,,,,
2022-03-25,ANTX,"AN2 Therapeutics, Inc.",15.0,$5.05,-70.93,2022,-0.7093,4.360499999999999,,,,,,
2022-03-25,LCFY,Locafy Limited,4.13,$4.68,16.22,2022,0.1621999999999999,4.799886,,,,,,
2022-03-24,RFAC,RF Acquisition Corp.,10.0,$2.70,-73.0,2022,-0.73,2.7,,,,,,
2022-03-17,GDST,Goldenstone Acquisition Limited,10.0,$11.57,15.7,2022,0.157,11.57,,,,,,
2022-03-15,AKAN,Akanda Corp.,4.0,$11.16,177.25,2022,1.7725,11.09,,,,,,
2022-03-11,NUBI,Nubia Brand International Corp.,10.0,$4.53,-54.7,2022,-0.547,4.529999999999999,,,,,,
2022-03-10,PLAO,Patria Latin American Opportunity Acquisition Corp.,10.0,$11.63,16.3,2022,0.163,11.63,,,,,,
2022-03-09,LBBB,Lakeshore Acquisition II Corp.,10.0,$3.00,-70.0,2022,-0.7,3.0000000000000004,,,,,,
2022-03-02,KCAC3,Kensington Capital Acquisition Corp. IV,10.0,$9.21,-7.9,2022,-0.079,9.21,,,,,,
2022-03-02,SHUA,SHUAA Partners Acquisition Corp I,10.0,$10.96,9.6,2022,0.096,10.96,,,,,,
2022-03-02,SPCM,"Sound Point Acquisition Corp I, Ltd",10.0,$10.62,6.2,2022,0.062,10.62,,,,,,
2022-03-01,VMCA,Valuence Merger Corp. I,10.0,$11.76,17.4,2022,0.174,11.739999999999998,,,,,,
2022-02-25,FGMC,FG Merger Corp.,10.0,$4.82,-51.8,2022,-0.518,4.82,,,,,,
2022-02-25,GSRM,GSR II Meteora Acquisition Corp.,10.0,$3.23,-67.7,2022,-0.677,3.2299999999999995,,,,,,
2022-02-24,CLIN,Clean Earth Acquisitions Corp.,10.0,$5.00,-50.0,2022,-0.5,5.0,,,,,,
2022-02-18,ONCO,"Onconetix, Inc.",9.0,$0.74,-93.47,2022,-0.9347,0.5877000000000002,,,,,,
2022-02-18,PWUP,PowerUp Acquisition Corp.,10.0,$9.24,-7.6,2022,-0.076,9.24,,,,,,
2022-02-16,AXAC,AXIOS Sustainable Growth Acquisition Corporation,10.0,$10.43,4.3,2022,0.043,10.43,,,,,,
2022-02-16,FTII,FutureTech II Acquisition Corp.,10.0,$11.41,14.1,2022,0.141,11.41,,,,,,
2022-02-16,MHUA,"Meihua International Medical Technologies Co., Ltd.",10.0,$6.11,-23.9,2022,-0.239,7.61,,,,,,
2022-02-16,SMFL,"Smart for Life, Inc.",10.0,$0.78,-92.2,2022,-0.922,0.7799999999999996,,,,,,
2022-02-15,ASCA,A SPAC I Acquisition Corp.,10.0,$9.16,-8.4,2022,-0.084,9.16,,,,,,
2022-02-15,GENQ,Genesis Unicorn Capital Corp.,10.0,$10.47,4.7,2022,0.047,10.47,,,,,,
2022-02-11,DRCT,"Direct Digital Holdings, Inc.",5.5,$2.32,-55.74,2022,-0.5574,2.4343,,,,,,
2022-02-11,HNRA,HNR Acquisition Corp.,10.0,$1.19,-88.1,2022,-0.8809999999999999,1.190000000000001,,,,,,
2022-02-11,JGGC,Jaguar Global Growth Corporation I,10.0,$1.70,-83.0,2022,-0.83,1.7000000000000004,,,,,,
2022-02-11,MDV,"Modiv Industrial, Inc.",25.0,$16.39,-34.44,2022,-0.3444,16.39,,,,,,
2022-02-11,RACY,Relativity Acquisition Corp.,10.0,-,,2022,,,,,,,,
2022-02-11,SGHL,Signal Hill Acquisition Corp.,10.0,$10.43,4.25,2022,0.0425,10.425,,,,,,
2022-02-11,TCBP,TC BioPharm (Holdings) plc,4.25,$0.50,-88.24,2022,-0.8824,0.4998000000000001,,,,,,
2022-02-10,HTCR,"HeartCore Enterprises, Inc.",5.0,$3.27,-34.4,2022,-0.344,3.28,,,,,,
2022-02-10,SKYX,SKYX Platforms Corp.,14.0,$1.06,-92.57,2022,-0.9257,1.0402000000000005,,,,,,
2022-02-09,BYNO,byNordic Acquisition Corporation,10.0,$11.36,13.6,2022,0.136,11.36,,,,,,
2022-02-09,CPAQ,Counter Press Acquisition Corporation,10.0,$10.33,3.3,2022,0.033,10.329999999999998,,,,,,
2022-02-09,EVGR,Evergreen Corporation,10.0,$11.95,19.5,2022,0.195,11.95,,,,,,
2022-02-08,LIVB,LIV Capital Acquisition Corp. II,10.0,$10.97,9.7,2022,0.0969999999999999,10.97,,,,,,
2022-02-07,ATAK,Aurora Technology Acquisition Corp.,10.0,$5.02,-49.8,2022,-0.498,5.02,,,,,,
2022-02-04,ACLX,"Arcellx, Inc.",15.0,$115.04,666.87,2022,6.6687,115.0305,,,,,,
2022-02-04,LIEN,"Chicago Atlantic BDC, Inc.",,$9.31,,2022,,,,,,,,
2022-02-04,NVCT,"Nuvectis Pharma, Inc.",5.0,$8.95,78.0,2022,0.78,8.9,,,,,,
2022-02-04,TGR,Kimbell Tiger Acquisition Corporation,10.0,$10.55,5.5,2022,0.055,10.55,,,,,,
2022-02-03,MURF,Murphy Canyon Acquisition Corp.,10.0,$16.85,68.5,2022,0.685,16.85,,,,,,
2022-02-02,MTEK,Maris-Tech Ltd.,4.2,$1.31,-67.14,2022,-0.6714,1.38012,,,,,,
2022-02-01,ACAX,Alset Capital Acquisition Corp.,10.0,$3.82,-61.8,2022,-0.618,3.82,,,,,,
2022-01-31,BWAQ,Blue World Acquisition Corporation,10.0,$4.24,-57.6,2022,-0.5760000000000001,4.239999999999999,,,,,,
2022-01-27,CRDO,Credo Technology Group Holding Ltd,10.0,$177.69,1850.4,2022,18.504,195.04,,,,,,
2022-01-27,KSCP,"Knightscope, Inc.",10.0,$3.23,-68.6,2022,-0.6859999999999999,3.140000000000001,,,,,,
2022-01-25,FGI,FGI Industries Ltd.,6.0,$6.70,54.33,2022,0.5433,9.259799999999998,,,,,,
2022-01-25,KYCH,Keyarch Acquisition Corporation,10.0,$4.10,-59.0,2022,-0.59,4.1000000000000005,,,,,,
2022-01-25,LATG,LatAmGrowth SPAC,10.0,$7.05,-29.5,2022,-0.295,7.050000000000001,,,,,,
2022-01-21,HCMA,HCM Acquisition Corp.,10.0,$14.50,45.0,2022,0.45,14.5,,,,,,
2022-01-21,HMA,Heartland Media Acquisition Corp.,10.0,$10.54,5.4,2022,0.054,10.54,,,,,,
2022-01-21,KNSW,KnightSwan Acquisition Corporation,10.0,$10.60,6.0,2022,0.06,10.6,,,,,,
2022-01-20,BYN,Banyan Acquisition Corporation,10.0,$10.90,9.0,2022,0.09,10.9,,,,,,
2022-01-20,DUET,DUET Acquisition Corp.,10.0,$11.33,13.31,2022,0.1331,11.331,,,,,,
2022-01-20,GAQ,Generation Asia I Acquisition Limited,10.0,$11.40,14.0,2022,0.14,11.400000000000002,,,,,,
2022-01-19,AIBAF,AIB Acquisition Corporation,10.0,$8.50,-15.0,2022,-0.15,8.5,,,,,,
2022-01-18,TETE,Technology & Telecommunication Acquisition Corporation,10.0,$12.50,28.9,2022,0.289,12.89,,,,,,
2022-01-18,TKLF,"Tokyo Lifestyle Co., Ltd.",4.0,$2.15,-42.0,2022,-0.42,2.3200000000000003,,,,,,
2022-01-14,ACAB,Atlantic Coastal Acquisition Corp. II,10.0,$5.77,-42.3,2022,-0.423,5.77,,,,,,
2022-01-14,PPYA,Papaya Growth Opportunity Corp. I,10.0,$11.40,14.0,2022,0.14,11.400000000000002,,,,,,
2022-01-13,CSLM,"Consilium Acquisition Corp I, Ltd.",10.0,$11.69,16.9,2022,0.1689999999999999,11.69,,,,,,
2022-01-13,TPG,TPG Inc.,29.5,$42.79,47.86,2022,0.4785999999999999,43.6187,,,,,,
2022-01-13,WNNR,Andretti Acquisition Corp.,10.0,-,,2022,,,,,,,,
2022-01-12,CNTN,"Canton Strategic Holdings, Inc.",,$3.37,,2022,,,,,,,,
2022-01-12,GHIX,"Gores Holdings IX, Inc.",10.0,$10.18,1.8,2022,0.018,10.18,,,,,,
2022-01-12,ITAQ,"Industrial Tech Acquisitions II, Inc.",10.0,$10.95,9.5,2022,0.095,10.95,,,,,,
2022-01-12,VCXB,10x Capital Venture Acquisition Corp. III,10.0,$11.07,10.7,2022,0.107,11.07,,,,,,
2022-01-12,WAVS,Western Acquisition Ventures Corp.,10.0,$9.75,-2.5,2022,-0.025,9.75,,,,,,
2022-01-11,BRAC,Broad Capital Acquisition Corp.,10.0,$11.70,17.0,2022,0.17,11.7,,,,,,
2022-01-07,AMLX,"Amylyx Pharmaceuticals, Inc.",19.0,$17.79,-10.32,2022,-0.1032,17.0392,,,,,,
2022-01-07,CINC,"CinCor Pharma, Inc.",16.0,$29.06,81.63,2022,0.8162999999999999,29.0608,,,,,,
2022-01-07,CXAC,C5 Acquisition Corporation,10.0,$10.74,7.4,2022,0.074,10.74,,,,,,
2022-01-07,HOUR,"Hour Loop, Inc.",4.0,$2.02,-48.5,2022,-0.485,2.06,,,,,,
2022-01-07,VBOC,Viscogliosi Brothers Acquisition Corp.,10.0,$10.48,4.75,2022,0.0475,10.475,,,,,,
2022-01-07,VIGL,"Vigil Neuroscience, Inc.",14.0,$8.05,-42.5,2022,-0.425,8.049999999999999,,,,,,
2022-01-06,SCRM,Screaming Eagle Acquisition Corp.,10.0,$10.18,1.8,2022,0.018,10.18,,,,,,
2022-01-05,CITE,Cartica Acquisition Corp,10.0,$11.85,18.5,2022,0.185,11.85,,,,,,
2023-12-27,IROH,Iron Horse Acquisitions Corp.,10.0,$4.09,-25.0,2023,-0.25,7.5,,,,,,
2023-12-19,LGCB,Linkage Global Inc,4.0,$0.62,-84.64,2023,-0.8464,0.6143999999999998,,,,,,
2023-12-15,BAYA,Bayview Acquisition Corp,10.0,-,19.5,2023,0.195,11.95,,,,,,
2023-12-15,ZKH,ZKH Group Limited,15.5,$3.10,-80.77,2023,-0.8077,2.98065,,,,,,
2023-12-14,INHD,Inno Holdings Inc.,4.0,$0.14,-96.37,2023,-0.9637,0.1452,,,,,,
2023-12-04,AFJK,"Aimei Health Technology Co., Ltd",10.0,$45.10,372.0,2023,3.72,47.2,,,,,,
2023-12-01,GSIW,Garden Stage Limited,4.0,$30.01,650.0,2023,6.5,30.0,,,,,,
2023-11-30,FEBO,Fenbo Holdings Limited,5.0,$1.11,-77.0,2023,-0.77,1.15,,,,,,
2023-11-21,CLBR,Colombier Acquisition Corp. II,10.0,$17.24,72.4,2023,0.7240000000000001,17.240000000000002,,,,,,
2023-11-21,ELAB,PMGC Holdings Inc.,4.0,$2.63,-34.5,2023,-0.345,2.62,,,,,,
2023-11-17,DDC,DDC Enterprise Limited,8.5,$1.86,-78.12,2023,-0.7812,1.8598,,,,,,
2023-11-17,RR,Richtech Robotics Inc.,5.0,$2.47,-50.0,2023,-0.5,2.5,,,,,,
2023-11-14,GLAC,Global Lights Acquisition Corp,10.0,$10.82,8.2,2023,0.0819999999999999,10.82,,,,,,
2023-11-14,SGN,"Signing Day Sports, Inc.",5.0,$0.54,-89.2,2023,-0.892,0.5399999999999999,,,,,,
2023-11-14,SHIM,Shimmick Corporation,7.0,$6.43,-15.57,2023,-0.1557,5.9101,,,,,,
2023-11-10,CRGX,"CARGO Therapeutics, Inc.",15.0,$4.47,-70.2,2023,-0.7020000000000001,4.469999999999999,,,,,,
2023-11-10,HG,"Hamilton Insurance Group, Ltd.",15.0,$32.74,117.8,2023,1.178,32.67,,,,,,
2023-11-09,AITR,AI Transportation Acquisition Corp,10.0,$11.00,10.0,2023,0.1,11.0,,,,,,
2023-11-09,ANSC,Agriculture & Natural Solutions Acquisition Corporation,10.0,-,,2023,,,,,,,,
2023-11-08,GVH,Globavend Holdings Limited,4.0,$3.46,-8.25,2023,-0.0825,3.67,,,,,,
2023-11-03,LXEO,"Lexeo Therapeutics, Inc.",11.0,$5.99,-46.82,2023,-0.4682,5.8498,,,,,,
2023-11-01,PAPL,Pineapple Financial Inc.,4.0,$1.32,-77.01,2023,-0.7701,0.9196,,,,,,
2023-10-31,ATGL,Alpha Technology Group Limited,4.0,-,252.5,2023,2.525,14.1,,,,,,
2023-10-25,MNR,Mach Natural Resources LP,19.0,$13.16,-31.37,2023,-0.3137,13.039699999999998,,,,,,
2023-10-19,NCL,Northann Corp.,5.0,$0.15,-96.93,2023,-0.9693,0.1534999999999997,,,,,,
2023-10-19,WBUY,Webuy Global Ltd,4.0,$1.36,-68.25,2023,-0.6825,1.27,,,,,,
2023-10-11,BIRK,Birkenstock Holding plc,46.0,$39.66,-14.02,2023,-0.1402,39.5508,,,,,,
2023-10-10,GMM,Global Mofy AI Limited,5.0,$1.38,,2023,,,,,,,,
2023-10-10,LRHC,La Rosa Holdings Corp.,5.0,$2.10,-56.4,2023,-0.564,2.18,,,,,,
2023-10-10,PMEC,Primech Holdings Ltd.,4.0,$0.66,-82.5,2023,-0.825,0.7000000000000002,,,,,,
2023-10-09,GPAK,Gamer Pakistan Inc.,4.0,$0.01,-99.79,2023,-0.9979,0.0083999999999999,,,,,,
2023-10-06,QETA,Quetta Acquisition Corporation,10.0,-,,2023,,,,,,,,
2023-10-06,SPKL,Spark I Acquisition Corporation,10.0,$11.33,13.9,2023,0.139,11.39,,,,,,
2023-10-05,MSS,Maison Solutions Inc.,4.0,$1.19,-70.75,2023,-0.7075,1.17,,,,,,
2023-09-29,ANL,Adlai Nortye Ltd.,23.0,$13.48,-35.65,2023,-0.3565,14.8005,,,,,,
2023-09-29,SYRA,Syra Health Corp.,4.13,$0.10,-97.4,2023,-0.974,0.1073799999999996,,,,,,
2023-09-28,VSME,VS MEDIA Holdings Limited,5.0,$0.97,-81.59,2023,-0.8159000000000001,0.9204999999999997,,,,,,
2023-09-27,LRE,"Lead Real Estate Co., Ltd",7.0,$1.30,-81.57,2023,-0.8157,1.2901000000000002,,,,,,
2023-09-22,TURB,"Turbo Energy, S.A.",5.0,$1.84,-63.0,2023,-0.63,1.85,,,,,,
2023-09-21,MDBH,"MDB Capital Holdings, LLC",12.0,$3.67,-68.63,2023,-0.6862999999999999,3.764400000000001,,,,,,
2023-09-20,KVYO,"Klaviyo, Inc.",30.0,$19.96,-35.17,2023,-0.3517,19.449,,,,,,
2023-09-19,CART,Maplebear Inc.,30.0,$43.48,44.77,2023,0.4477,43.431,,,,,,
2023-09-19,DTCK,Davis Commodities Limited,4.0,$1.00,-75.0,2023,-0.75,1.0,,,,,,
2023-09-15,NMRA,"Neumora Therapeutics, Inc.",17.0,$2.28,-86.47,2023,-0.8647,2.3001,,,,,,
2023-09-15,RYZB,"RayzeBio, Inc.",18.0,$62.49,247.17,2023,2.4717,62.49059999999999,,,,,,
2023-09-14,ARM,Arm Holdings plc,51.0,$212.91,319.28,2023,3.1928,213.8328,,,,,,
2023-09-13,SPPL,Simpple Ltd.,5.25,$2.24,-56.76,2023,-0.5676,2.2701,,,,,,
2023-09-12,NWGL,CL Workshop Group Limited,9.0,$1.00,-89.0,2023,-0.89,0.99,,,,,,
2023-09-07,AXG,Solowin Holdings,,$4.20,,2023,,,,,,,,
2023-08-30,IVP,"Inspire Veterinary Partners, Inc.",4.0,$0.03,-99.15,2023,-0.9915,0.0339999999999998,,,,,,
2023-08-18,NNAG,99 Acquisition Group Inc.,10.0,$10.55,5.5,2023,0.055,10.55,,,,,,
2023-08-15,SPGC,"Sacks Parente Golf, Inc.",4.0,$3.00,-97.5,2023,-0.975,0.1,,,,,,
2023-08-15,SRM,SRM Contractors Limited,5.0,$10.18,106.0,2023,1.06,10.3,,,,,,
2023-08-10,LQR,LQR House Inc.,5.0,$1.15,-77.0,2023,-0.77,1.15,,,,,,
2023-08-09,NRXS,"NeurAxis, Inc.",6.0,$7.98,31.0,2023,0.31,7.86,,,,,,
2023-08-08,GMEX,GMEX Robotics Corporation,,$0.37,,2023,,,,,,,,
2023-08-03,MIRA,"MIRA Pharmaceuticals, Inc.",7.0,$1.02,-85.0,2023,-0.85,1.0500000000000005,,,,,,
2023-08-01,CTNT,Cheetah Net Supply Chain Service Inc.,4.0,$0.03,-98.94,2023,-0.9894,0.0424000000000002,,,,,,
2023-08-01,HRYU,"Hanryu Holdings, Inc.",10.0,$0.29,-97.12,2023,-0.9712,0.2879999999999993,,,,,,
2023-08-01,PXDT,"Pixie Dust Technologies, Inc.",9.0,$0.58,-93.56,2023,-0.9356,0.5796000000000001,,,,,,
2023-07-27,PRZO,ParaZero Technologies Ltd.,4.0,$0.75,-81.35,2023,-0.8134999999999999,0.7460000000000004,,,,,,
2023-07-27,SRFM,Surf Air Mobility Inc.,20.0,$1.15,-94.35,2023,-0.9435,1.130000000000002,,,,,,
2023-07-26,HYAC,Haymaker Acquisition Corp. 4,10.0,$10.75,7.5,2023,0.075,10.75,Financials,Shell Companies,NYSE,,,
2023-07-25,ELWS,"Earlyworks Co., Ltd.",5.0,$6.21,24.2,2023,0.242,6.21,,,,,,
2023-07-25,JNVR,Janover Inc.,4.0,$79.31,1882.75,2023,18.8275,79.31,,,,,,
2023-07-25,KVAC,Keen Vision Acquisition Corporation,10.0,-,20.6,2023,0.206,12.06,,,,,,
